route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
47,2,t578-b1774-sl2,"To Capital Mall",0,6004,6626_shp,1,1
47,2,t580-b1776-sl2,"To Olympia Transit Center",1,6006,6618_shp,1,1
47,2,t596-b1771-sl2,"To Capital Mall",0,6001,6626_shp,1,1
47,2,t59E-b1774-sl2,"To Olympia Transit Center",1,6004,6618_shp,1,1
47,2,t5DC-b1775-sl2,"To Capital Mall",0,6005,6626_shp,1,1
47,2,t5E4-b1771-sl2,"To Olympia Transit Center",1,6001,6618_shp,1,1
47,2,t5FA-b1772-sl2,"To Capital Mall",0,6002,6626_shp,1,1
47,2,t602-b1775-sl2,"To Olympia Transit Center",1,6005,6618_shp,1,1
47,2,t640-b1773-sl2,"To Capital Mall",0,6003,6626_shp,1,1
47,2,t648-b1772-sl2,"To Olympia Transit Center",1,6002,6618_shp,1,1
47,2,t65E-b1776-sl2,"To Capital Mall",0,6006,6626_shp,1,1
47,2,t666-b1773-sl2,"To Olympia Transit Center",1,6003,6618_shp,1,1
47,2,t6A4-b1774-sl2,"To Capital Mall",0,6004,6626_shp,1,1
47,2,t6AC-b1776-sl2,"To Olympia Transit Center",1,6006,6618_shp,1,1
47,2,t6C2-b1771-sl2,"To Capital Mall",0,6001,6626_shp,1,1
47,2,t6CA-b1774-sl2,"To Olympia Transit Center",1,6004,6618_shp,1,1
47,2,t708-b1775-sl2,"To Capital Mall",0,6005,6626_shp,1,1
47,2,t710-b1771-sl2,"To Olympia Transit Center",1,6001,6618_shp,1,1
47,2,t726-b1772-sl2,"To Capital Mall",0,6002,6626_shp,1,1
47,2,t72E-b1775-sl2,"To Olympia Transit Center",1,6005,6618_shp,1,1
47,2,t76C-b1773-sl2,"To Capital Mall",0,6003,6626_shp,1,1
47,2,t774-b1772-sl2,"To Olympia Transit Center",1,6002,6618_shp,1,1
47,2,t792-b1773-sl2,"To Olympia Transit Center",1,6003,6618_shp,1,1
47,3,t2C8-b1772-sl3,"To Capital Mall",0,6002,6386_shp,1,1
47,3,t2E2-b1772-sl3,"To Olympia Transit Center",1,6002,6638_shp,1,1
47,3,t320-b1771-sl3,"To Capital Mall",0,6001,6330_shp,1,1
47,3,t346-b1771-sl3,"To Olympia Transit Center",1,6001,6638_shp,1,1
47,3,t384-b1773-sl3,"To Capital Mall",0,6003,6330_shp,1,1
47,3,t3AA-b1773-sl3,"To Olympia Transit Center",1,6003,6638_shp,1,1
47,3,t3E8-b1772-sl3,"To Capital Mall",0,6002,6330_shp,1,1
47,3,t40E-b1772-sl3,"To Olympia Transit Center",1,6002,6638_shp,1,1
47,3,t44C-b1771-sl3,"To Capital Mall",0,6001,6330_shp,1,1
47,3,t472-b1771-sl3,"To Olympia Transit Center",1,6001,6638_shp,1,1
47,3,t4B0-b1773-sl3,"To Capital Mall",0,6003,6330_shp,1,1
47,3,t4D6-b1773-sl3,"To Olympia Transit Center",1,6003,6638_shp,1,1
47,3,t514-b1772-sl3,"To Capital Mall",0,6002,6330_shp,1,1
47,3,t53A-b1772-sl3,"To Olympia Transit Center",1,6002,6638_shp,1,1
47,3,t578-b1771-sl3,"To Capital Mall",0,6001,6330_shp,1,1
47,3,t59E-b1771-sl3,"To Olympia Transit Center",1,6001,6638_shp,1,1
47,3,t5DC-b1773-sl3,"To Capital Mall",0,6003,6330_shp,1,1
47,3,t602-b1773-sl3,"To Olympia Transit Center",1,6003,6638_shp,1,1
47,3,t640-b1772-sl3,"To Capital Mall",0,6002,6330_shp,1,1
47,3,t666-b1772-sl3,"To Olympia Transit Center",1,6002,6638_shp,1,1
47,3,t6A4-b1771-sl3,"To Capital Mall",0,6001,6330_shp,1,1
47,3,t6CA-b1771-sl3,"To Olympia Transit Center",1,6001,6638_shp,1,1
47,3,t708-b1773-sl3,"To Capital Mall",0,6003,6330_shp,1,1
47,3,t72E-b1773-sl3,"To Olympia Transit Center",1,6003,6638_shp,1,1
47,3,t76C-b1772-sl3,"To Capital Mall",0,6002,6330_shp,1,1
47,3,t792-b1772-sl3,"To Olympia Transit Center",1,6002,6638_shp,1,1
48,2,t263-b19CB-sl2,"To Olympia Transit Center",1,6603,6625_shp,1,1
48,2,t267-b19CD-sl2,"To Evergreen St College",0,6605,6628_shp,1,1
48,2,t281-b19CD-sl2,"To Olympia Transit Center",1,6605,6625_shp,1,1
48,2,t285-b19C9-sl2,"To Evergreen St College",0,6601,6628_shp,1,1
48,2,t2C7-b19C9-sl2,"To Olympia Transit Center",1,6601,6625_shp,1,1
48,2,t2CB-b19CA-sl2,"To Evergreen St College",0,6602,6628_shp,1,1
48,2,t2E5-b19CA-sl2,"To Olympia Transit Center",1,6602,6625_shp,1,1
48,2,t2E9-b19CC-sl2,"To Evergreen St College",0,6604,6628_shp,1,1
48,2,t32B-b19CC-sl2,"To Olympia Transit Center",1,6604,6625_shp,1,1
48,2,t32F-b19CB-sl2,"To Evergreen St College",0,6603,6628_shp,1,1
48,2,t349-b19CB-sl2,"To Olympia Transit Center",1,6603,6625_shp,1,1
48,2,t34D-b19CD-sl2,"To Evergreen St College",0,6605,6628_shp,1,1
48,2,t38F-b19CD-sl2,"To Olympia Transit Center",1,6605,6625_shp,1,1
48,2,t393-b19C9-sl2,"To Evergreen St College",0,6601,6628_shp,1,1
48,2,t3AD-b19C9-sl2,"To Olympia Transit Center",1,6601,6625_shp,1,1
48,2,t3B1-b19CA-sl2,"To Evergreen St College",0,6602,6628_shp,1,1
48,2,t3F3-b19CA-sl2,"To Olympia Transit Center",1,6602,6625_shp,1,1
48,2,t3F7-b19CC-sl2,"To Evergreen St College",0,6604,6628_shp,1,1
48,2,t411-b19CC-sl2,"To Olympia Transit Center",1,6604,6625_shp,1,1
48,2,t415-b19CB-sl2,"To Evergreen St College",0,6603,6628_shp,1,1
48,2,t457-b19CB-sl2,"To Olympia Transit Center",1,6603,6625_shp,1,1
48,2,t45B-b19CD-sl2,"To Evergreen St College",0,6605,6628_shp,1,1
48,2,t475-b19CD-sl2,"To Olympia Transit Center",1,6605,6625_shp,1,1
48,2,t479-b19C9-sl2,"To Evergreen St College",0,6601,6628_shp,1,1
48,2,t4BB-b19C9-sl2,"To Olympia Transit Center",1,6601,6625_shp,1,1
48,2,t4BF-b19CA-sl2,"To Evergreen St College",0,6602,6628_shp,1,1
48,2,t4D9-b19CA-sl2,"To Olympia Transit Center",1,6602,6625_shp,1,1
48,2,t4DD-b19CC-sl2,"To Evergreen St College",0,6604,6628_shp,1,1
48,2,t51F-b19CC-sl2,"To Olympia Transit Center",1,6604,6625_shp,1,1
48,2,t523-b19CB-sl2,"To Evergreen St College",0,6603,6628_shp,1,1
48,2,t53D-b19CB-sl2,"To Olympia Transit Center",1,6603,6625_shp,1,1
48,2,t541-b19CD-sl2,"To Evergreen St College",0,6605,6628_shp,1,1
48,2,t583-b19CD-sl2,"To Olympia Transit Center",1,6605,6625_shp,1,1
48,2,t587-b19C9-sl2,"To Evergreen St College",0,6601,6628_shp,1,1
48,2,t5A1-b19C9-sl2,"To Olympia Transit Center",1,6601,6625_shp,1,1
48,2,t5A5-b19CA-sl2,"To Evergreen St College",0,6602,6628_shp,1,1
48,2,t5E7-b19CA-sl2,"To Olympia Transit Center",1,6602,6625_shp,1,1
48,2,t5EB-b19CC-sl2,"To Evergreen St College",0,6604,6628_shp,1,1
48,2,t605-b19CC-sl2,"To Olympia Transit Center",1,6604,6625_shp,1,1
48,2,t609-b19CB-sl2,"To Evergreen St College",0,6603,6628_shp,1,1
48,2,t64B-b19CB-sl2,"To Olympia Transit Center",1,6603,6625_shp,1,1
48,2,t64F-b19CD-sl2,"To Evergreen St College",0,6605,6628_shp,1,1
48,2,t669-b19CD-sl2,"To Olympia Transit Center",1,6605,6625_shp,1,1
48,2,t66D-b19C9-sl2,"To Evergreen St College",0,6601,6628_shp,1,1
48,2,t6AF-b19C9-sl2,"To Olympia Transit Center",1,6601,6625_shp,1,1
48,2,t6B3-b19CA-sl2,"To Evergreen St College",0,6602,6628_shp,1,1
48,2,t6CD-b19CA-sl2,"To Olympia Transit Center",1,6602,6625_shp,1,1
48,2,t6D1-b19CC-sl2,"To Evergreen St College",0,6604,6628_shp,1,1
48,2,t713-b19CC-sl2,"To Olympia Transit Center",1,6604,6625_shp,1,1
48,2,t717-b19CB-sl2,"To Evergreen St College",0,6603,6628_shp,1,1
48,2,t731-b19CB-sl2,"To Olympia Transit Center",1,6603,6625_shp,1,1
48,2,t735-b19CD-sl2,"To Evergreen St College",0,6605,6628_shp,1,1
48,2,t777-b19CD-sl2,"To Olympia Transit Center",1,6605,6625_shp,1,1
48,2,t77B-b19C9-sl2,"To Evergreen St College",0,6601,6628_shp,1,1
48,2,t795-b19C9-sl2,"To Olympia Transit Center",1,6601,6625_shp,1,1
48,2,t799-b19CA-sl2,"To Evergreen St College",0,6602,6628_shp,1,1
48,2,t7DB-b19CA-sl2,"To Olympia Transit Center",1,6602,6625_shp,1,1
48,2,t7DF-b19CC-sl2,"To Evergreen St College",0,6604,6628_shp,1,1
48,2,t7F9-b19CC-sl2,"To Olympia Transit Center",1,6604,6625_shp,1,1
48,2,t7FD-b19CB-sl2,"To Evergreen St College",0,6603,6628_shp,1,1
48,2,t83F-b19CB-sl2,"To Olympia Transit Center",1,6603,6625_shp,1,1
48,2,t843-b19CD-sl2,"To Evergreen St College",0,6605,6628_shp,1,1
48,2,t85D-b19CD-sl2,"To Olympia Transit Center",1,6605,6625_shp,1,1
48,2,t861-b19C9-sl2,"To Evergreen St College",0,6601,6628_shp,1,1
48,2,t8A3-b19C9-sl2,"To Olympia Transit Center",1,6601,6625_shp,1,1
48,3,t2E5-b19CA-sl3,"To Olympia Transit Center",1,6602,6645_shp,1,1
48,3,t2E9-b19CB-sl3,"To Evergreen St College",0,6603,6332_shp,1,1
48,3,t32B-b19CB-sl3,"To Olympia Transit Center",1,6603,6645_shp,1,1
48,3,t32F-b19C9-sl3,"To Evergreen St College",0,6601,6332_shp,1,1
48,3,t349-b19C9-sl3,"To Olympia Transit Center",1,6601,6645_shp,1,1
48,3,t34D-b19CD-sl3,"To Evergreen St College",0,6605,6332_shp,1,1
48,3,t38F-b19CD-sl3,"To Olympia Transit Center",1,6605,6645_shp,1,1
48,3,t393-b19CC-sl3,"To Evergreen St College",0,6604,6332_shp,1,1
48,3,t3AD-b19CC-sl3,"To Olympia Transit Center",1,6604,6645_shp,1,1
48,3,t3B1-b19CA-sl3,"To Evergreen St College",0,6602,6332_shp,1,1
48,3,t3F3-b19CA-sl3,"To Olympia Transit Center",1,6602,6645_shp,1,1
48,3,t3F7-b19CB-sl3,"To Evergreen St College",0,6603,6332_shp,1,1
48,3,t411-b19CB-sl3,"To Olympia Transit Center",1,6603,6645_shp,1,1
48,3,t415-b19C9-sl3,"To Evergreen St College",0,6601,6332_shp,1,1
48,3,t457-b19C9-sl3,"To Olympia Transit Center",1,6601,6645_shp,1,1
48,3,t45B-b19CD-sl3,"To Evergreen St College",0,6605,6332_shp,1,1
48,3,t475-b19CD-sl3,"To Olympia Transit Center",1,6605,6645_shp,1,1
48,3,t479-b19CC-sl3,"To Evergreen St College",0,6604,6332_shp,1,1
48,3,t4BB-b19CC-sl3,"To Olympia Transit Center",1,6604,6645_shp,1,1
48,3,t4BF-b19CA-sl3,"To Evergreen St College",0,6602,6332_shp,1,1
48,3,t4D9-b19CA-sl3,"To Olympia Transit Center",1,6602,6645_shp,1,1
48,3,t4DD-b19CB-sl3,"To Evergreen St College",0,6603,6332_shp,1,1
48,3,t51F-b19CB-sl3,"To Olympia Transit Center",1,6603,6645_shp,1,1
48,3,t523-b19C9-sl3,"To Evergreen St College",0,6601,6332_shp,1,1
48,3,t53D-b19C9-sl3,"To Olympia Transit Center",1,6601,6645_shp,1,1
48,3,t541-b19CD-sl3,"To Evergreen St College",0,6605,6332_shp,1,1
48,3,t583-b19CD-sl3,"To Olympia Transit Center",1,6605,6645_shp,1,1
48,3,t587-b19CC-sl3,"To Evergreen St College",0,6604,6332_shp,1,1
48,3,t5A1-b19CC-sl3,"To Olympia Transit Center",1,6604,6645_shp,1,1
48,3,t5A5-b19CA-sl3,"To Evergreen St College",0,6602,6332_shp,1,1
48,3,t5E7-b19CA-sl3,"To Olympia Transit Center",1,6602,6645_shp,1,1
48,3,t5EB-b19CB-sl3,"To Evergreen St College",0,6603,6332_shp,1,1
48,3,t605-b19CB-sl3,"To Olympia Transit Center",1,6603,6645_shp,1,1
48,3,t609-b19C9-sl3,"To Evergreen St College",0,6601,6332_shp,1,1
48,3,t64B-b19C9-sl3,"To Olympia Transit Center",1,6601,6645_shp,1,1
48,3,t64F-b19CD-sl3,"To Evergreen St College",0,6605,6332_shp,1,1
48,3,t669-b19CD-sl3,"To Olympia Transit Center",1,6605,6645_shp,1,1
48,3,t66D-b19CC-sl3,"To Evergreen St College",0,6604,6332_shp,1,1
48,3,t6AF-b19CC-sl3,"To Olympia Transit Center",1,6604,6645_shp,1,1
48,3,t6B3-b19CA-sl3,"To Evergreen St College",0,6602,6332_shp,1,1
48,3,t6CD-b19CA-sl3,"To Olympia Transit Center",1,6602,6645_shp,1,1
48,3,t6D1-b19CB-sl3,"To Evergreen St College",0,6603,6332_shp,1,1
48,3,t713-b19CB-sl3,"To Olympia Transit Center",1,6603,6645_shp,1,1
48,3,t717-b19C9-sl3,"To Evergreen St College",0,6601,6332_shp,1,1
48,3,t731-b19C9-sl3,"To Olympia Transit Center",1,6601,6645_shp,1,1
48,3,t735-b19CD-sl3,"To Evergreen St College",0,6605,6332_shp,1,1
48,3,t777-b19CD-sl3,"To Olympia Transit Center",1,6605,6645_shp,1,1
48,3,t77B-b19CC-sl3,"To Evergreen St College",0,6604,6332_shp,1,1
48,3,t795-b19CC-sl3,"To Olympia Transit Center",1,6604,6645_shp,1,1
48,3,t799-b19CA-sl3,"To Evergreen St College",0,6602,6332_shp,1,1
48,3,t7DB-b19CA-sl3,"To Olympia Transit Center",1,6602,6645_shp,1,1
48,3,t7DF-b19CB-sl3,"To Evergreen St College",0,6603,6332_shp,1,1
48,3,t7F9-b19CB-sl3,"To Olympia Transit Center",1,6603,6645_shp,1,1
48,3,t7FD-b19C9-sl3,"To Evergreen St College",0,6601,6332_shp,1,1
48,3,t83F-b19C9-sl3,"To Olympia Transit Center",1,6601,6645_shp,1,1
48,3,t843-b19CD-sl3,"To Evergreen St College",0,6605,6332_shp,1,1
48,3,t85D-b19CD-sl3,"To Olympia Transit Center",1,6605,6645_shp,1,1
48,3,t861-b19CC-sl3,"To Evergreen St College",0,6604,6332_shp,1,1
48,3,t8A3-b19CC-sl3,"To Olympia Transit Center",1,6604,6645_shp,1,1
60,2,t225-b1772-sl2,"To Olympia Transit Center",1,6002,6377_shp,1,1
60,2,t259-b1773-sl2,"To Panorama",0,6003,6382_shp,1,1
60,2,t25F-b1773-sl2,"To Olympia Transit Center",1,6003,6617_shp,1,1
60,2,t276-b1774-sl2,"To Panorama",0,6004,6630_shp,1,1
60,2,t277-b1776-sl2,"To Panorama",0,6006,6382_shp,1,1
60,2,t27D-b1776-sl2,"To Olympia Transit Center",1,6006,6617_shp,1,1
60,2,t2BC-b1771-sl2,"To Panorama",0,6001,6630_shp,1,1
60,2,t2C3-b1774-sl2,"To Olympia Transit Center",1,6004,6617_shp,1,1
60,2,t2DA-b1775-sl2,"To Panorama",0,6005,6630_shp,1,1
60,2,t2E1-b1771-sl2,"To Olympia Transit Center",1,6001,6617_shp,1,1
60,2,t320-b1772-sl2,"To Panorama",0,6002,6630_shp,1,1
60,2,t327-b1775-sl2,"To Olympia Transit Center",1,6005,6617_shp,1,1
60,2,t33E-b1773-sl2,"To Panorama",0,6003,6630_shp,1,1
60,2,t345-b1772-sl2,"To Olympia Transit Center",1,6002,6617_shp,1,1
60,2,t384-b1776-sl2,"To Panorama",0,6006,6630_shp,1,1
60,2,t38B-b1773-sl2,"To Olympia Transit Center",1,6003,6617_shp,1,1
60,2,t3A2-b1774-sl2,"To Panorama",0,6004,6630_shp,1,1
60,2,t3A9-b1776-sl2,"To Olympia Transit Center",1,6006,6617_shp,1,1
60,2,t3E8-b1771-sl2,"To Panorama",0,6001,6630_shp,1,1
60,2,t3EF-b1774-sl2,"To Olympia Transit Center",1,6004,6617_shp,1,1
60,2,t406-b1775-sl2,"To Panorama",0,6005,6630_shp,1,1
60,2,t40D-b1771-sl2,"To Olympia Transit Center",1,6001,6617_shp,1,1
60,2,t44C-b1772-sl2,"To Panorama",0,6002,6630_shp,1,1
60,2,t453-b1775-sl2,"To Olympia Transit Center",1,6005,6617_shp,1,1
60,2,t46A-b1773-sl2,"To Panorama",0,6003,6630_shp,1,1
60,2,t471-b1772-sl2,"To Olympia Transit Center",1,6002,6617_shp,1,1
60,2,t4B0-b1776-sl2,"To Panorama",0,6006,6630_shp,1,1
60,2,t4B7-b1773-sl2,"To Olympia Transit Center",1,6003,6617_shp,1,1
60,2,t4CE-b1774-sl2,"To Panorama",0,6004,6630_shp,1,1
60,2,t4D5-b1776-sl2,"To Olympia Transit Center",1,6006,6617_shp,1,1
60,2,t514-b1771-sl2,"To Panorama",0,6001,6630_shp,1,1
60,2,t51B-b1774-sl2,"To Olympia Transit Center",1,6004,6617_shp,1,1
60,2,t532-b1775-sl2,"To Panorama",0,6005,6630_shp,1,1
60,2,t539-b1771-sl2,"To Olympia Transit Center",1,6001,6617_shp,1,1
60,2,t578-b1772-sl2,"To Panorama",0,6002,6630_shp,1,1
620,3,t708-b26AD-sl3,"To SR 512 Park & Ride",0,9901,6335_shp,1,1
620,3,t776-b26AD-sl3,"To Olympia Transit Center",1,9901,6643_shp,1,1
620,3,t776-b26AE-sl3,"To SR 512 Park & Ride",0,9902,6335_shp,1,1
620,3,t7DF-b26AE-sl3,"To Olympia Transit Center",1,9902,6643_shp,1,1
621,2,t207-b1839-sl2,"To Northeast Lacey",0,6201,6658_shp,1,1
621,2,t216-b1839-sl2,"To Olympia Transit Center",1,6201,6663_shp,1,1
621,2,t224-b183C-sl2,"To Northeast Lacey",0,6204,6662_shp,1,1
621,2,t225-b183B-sl2,"To Northeast Lacey",0,6203,6658_shp,1,1
621,2,t25C-b183B-sl2,"To Olympia Transit Center",1,6203,6663_shp,1,1
621,2,t26A-b183F-sl2,"To Northeast Lacey",0,6207,6662_shp,1,1
621,2,t27A-b183C-sl2,"To Olympia Transit Center",1,6204,6663_shp,1,1
621,2,t288-b183A-sl2,"To Northeast Lacey",0,6202,6662_shp,1,1
621,2,t2C0-b183F-sl2,"To Olympia Transit Center",1,6207,6663_shp,1,1
621,2,t2CE-b183D-sl2,"To Northeast Lacey",0,6205,6662_shp,1,1
621,2,t2DE-b183A-sl2,"To Olympia Transit Center",1,6202,6663_shp,1,1
621,2,t2EC-b183E-sl2,"To Northeast Lacey",0,6206,6662_shp,1,1
621,2,t324-b183D-sl2,"To Olympia Transit Center",1,6205,6663_shp,1,1
621,2,t332-b1839-sl2,"To Northeast Lacey",0,6201,6662_shp,1,1
621,2,t342-b183E-sl2,"To Olympia Transit Center",1,6206,6663_shp,1,1
621,2,t350-b183B-sl2,"To Northeast Lacey",0,6203,6662_shp,1,1
621,2,t388-b1839-sl2,"To Olympia Transit Center",1,6201,6663_shp,1,1
621,2,t396-b183C-sl2,"To Northeast Lacey",0,6204,6662_shp,1,1
621,2,t3A6-b183B-sl2,"To Olympia Transit Center",1,6203,6663_shp,1,1
621,2,t3B4-b183F-sl2,"To Northeast Lacey",0,6207,6662_shp,1,1
621,2,t3EC-b183C-sl2,"To Olympia Transit Center",1,6204,6663_shp,1,1
621,2,t3FA-b183A-sl2,"To Northeast Lacey",0,6202,6662_shp,1,1
621,2,t40A-b183F-sl2,"To Olympia Transit Center",1,6207,6663_shp,1,1
621,2,t418-b183D-sl2,"To Northeast Lacey",0,6205,6662_shp,1,1
621,2,t450-b183A-sl2,"To Olympia Transit Center",1,6202,6663_shp,1,1
621,2,t45E-b183E-sl2,"To Northeast Lacey",0,6206,6662_shp,1,1
621,2,t473-b183D-sl2,"To Olympia Transit Center",1,6205,6663_shp,1,1
621,2,t47C-b1839-sl2,"To Northeast Lacey",0,6201,6662_shp,1,1
621,2,t4B9-b183E-sl2,"To Olympia Transit Center",1,6206,6663_shp,1,1
621,2,t4C2-b1840-sl2,"To Northeast Lacey",0,6208,6662_shp,1,1
621,2,t4D7-b1839-sl2,"To Olympia Transit Center",1,6201,6663_shp,1,1
621,2,t4E0-b183D-sl2,"To Northeast Lacey",0,6205,6662_shp,1,1
621,2,t51D-b1840-sl2,"To Olympia Transit Center",1,6208,6663_shp,1,1
621,2,t526-b183E-sl2,"To Northeast Lacey",0,6206,6662_shp,1,1
621,2,t53B-b183D-sl2,"To Olympia Transit Center",1,6205,6663_shp,1,1
621,2,t544-b1839-sl2,"To Northeast Lacey",0,6201,6662_shp,1,1
621,2,t581-b183E-sl2,"To Olympia Transit Center",1,6206,6663_shp,1,1
621,2,t58A-b1840-sl2,"To Northeast Lacey",0,6208,6662_shp,1,1
621,2,t59F-b1839-sl2,"To Olympia Transit Center",1,6201,6663_shp,1,1
621,2,t5A8-b183D-sl2,"To Northeast Lacey",0,6205,6662_shp,1,1
621,2,t5E5-b1840-sl2,"To Olympia Transit Center",1,6208,6663_shp,1,1
621,2,t5EE-b183E-sl2,"To Northeast Lacey",0,6206,6662_shp,1,1
621,2,t603-b183D-sl2,"To Olympia Transit Center",1,6205,6663_shp,1,1
621,2,t60C-b1839-sl2,"To Northeast Lacey",0,6201,6662_shp,1,1
621,2,t649-b183E-sl2,"To Olympia Transit Center",1,6206,6663_shp,1,1
621,2,t652-b1840-sl2,"To Northeast Lacey",0,6208,6662_shp,1,1
621,2,t667-b1839-sl2,"To Olympia Transit Center",1,6201,6663_shp,1,1
621,2,t670-b183D-sl2,"To Northeast Lacey",0,6205,6662_shp,1,1
621,2,t6AD-b1840-sl2,"To Olympia Transit Center",1,6208,6663_shp,1,1
621,2,t6B6-b183E-sl2,"To Northeast Lacey",0,6206,6662_shp,1,1
621,2,t6CB-b183D-sl2,"To Olympia Transit Center",1,6205,6663_shp,1,1
621,2,t6D4-b1839-sl2,"To Northeast Lacey",0,6201,6662_shp,1,1
621,2,t711-b183E-sl2,"To Olympia Transit Center",1,6206,6663_shp,1,1
621,2,t71A-b1840-sl2,"To Northeast Lacey",0,6208,6662_shp,1,1
621,2,t72F-b1839-sl2,"To Olympia Transit Center",1,6201,6663_shp,1,1
621,2,t76C-b183C-sl2,"To Northeast Lacey",0,6204,6662_shp,1,1
621,2,t79E-b183C-sl2,"To Olympia Transit Center",1,6204,6663_shp,1,1
621,2,t7D0-b1774-sl2,"To Northeast Lacey",0,6004,6662_shp,1,1
621,2,t802-b1774-sl2,"To Olympia Transit Center",1,6004,6663_shp,1,1
621,2,t834-b19CA-sl2,"To Northeast Lacey",0,6602,6662_shp,1,1
621,2,t866-b19CA-sl2,"To Olympia Transit Center",1,6602,6663_shp,1,1
621,3,t2CE-b183C-sl3,"To Northeast Lacey",0,6204,6665_shp,1,1
621,3,t2CF-b183B-sl3,"To Northeast Lacey",0,6203,6659_shp,1,1
621,3,t2DE-b183B-sl3,"To Olympia Transit Center",1,6203,6666_shp,1,1
621,3,t2EC-b183E-sl3,"To Northeast Lacey",0,6206,6665_shp,1,1
621,3,t324-b183C-sl3,"To Olympia Transit Center",1,6204,6666_shp,1,1
621,3,t332-b1839-sl3,"To Northeast Lacey",0,6201,6665_shp,1,1
621,3,t342-b183E-sl3,"To Olympia Transit Center",1,6206,6666_shp,1,1
621,3,t350-b183A-sl3,"To Northeast Lacey",0,6202,6665_shp,1,1
621,3,t388-b1839-sl3,"To Olympia Transit Center",1,6201,6666_shp,1,1
621,3,t396-b183D-sl3,"To Northeast Lacey",0,6205,6665_shp,1,1
621,3,t3A6-b183A-sl3,"To Olympia Transit Center",1,6202,6666_shp,1,1
621,3,t3B4-b183F-sl3,"To Northeast Lacey",0,6207,6665_shp,1,1
621,3,t3EC-b183D-sl3,"To Olympia Transit Center",1,6205,6666_shp,1,1
621,3,t3FA-b183B-sl3,"To Northeast Lacey",0,6203,6665_shp,1,1
621,3,t40A-b183F-sl3,"To Olympia Transit Center",1,6207,6666_shp,1,1
621,3,t418-b183C-sl3,"To Northeast Lacey",0,6204,6665_shp,1,1
621,3,t450-b183B-sl3,"To Olympia Transit Center",1,6203,6666_shp,1,1
621,3,t45E-b183E-sl3,"To Northeast Lacey",0,6206,6665_shp,1,1
621,3,t473-b183C-sl3,"To Olympia Transit Center",1,6204,6666_shp,1,1
621,3,t47C-b1839-sl3,"To Northeast Lacey",0,6201,6665_shp,1,1
621,3,t4B9-b183E-sl3,"To Olympia Transit Center",1,6206,6666_shp,1,1
621,3,t4C2-b1840-sl3,"To Northeast Lacey",0,6208,6665_shp,1,1
621,3,t4D7-b1839-sl3,"To Olympia Transit Center",1,6201,6666_shp,1,1
621,3,t4E0-b183C-sl3,"To Northeast Lacey",0,6204,6665_shp,1,1
621,3,t51D-b1840-sl3,"To Olympia Transit Center",1,6208,6666_shp,1,1
621,3,t526-b183E-sl3,"To Northeast Lacey",0,6206,6665_shp,1,1
621,3,t53B-b183C-sl3,"To Olympia Transit Center",1,6204,6666_shp,1,1
621,3,t544-b1839-sl3,"To Northeast Lacey",0,6201,6665_shp,1,1
621,3,t581-b183E-sl3,"To Olympia Transit Center",1,6206,6666_shp,1,1
621,3,t58A-b1840-sl3,"To Northeast Lacey",0,6208,6665_shp,1,1
621,3,t59F-b1839-sl3,"To Olympia Transit Center",1,6201,6666_shp,1,1
621,3,t5A8-b183C-sl3,"To Northeast Lacey",0,6204,6665_shp,1,1
621,3,t5E5-b1840-sl3,"To Olympia Transit Center",1,6208,6666_shp,1,1
621,3,t5EE-b183E-sl3,"To Northeast Lacey",0,6206,6665_shp,1,1
621,3,t603-b183C-sl3,"To Olympia Transit Center",1,6204,6666_shp,1,1
621,3,t60C-b1839-sl3,"To Northeast Lacey",0,6201,6665_shp,1,1
621,3,t649-b183E-sl3,"To Olympia Transit Center",1,6206,6666_shp,1,1
621,3,t652-b1840-sl3,"To Northeast Lacey",0,6208,6665_shp,1,1
621,3,t667-b1839-sl3,"To Olympia Transit Center",1,6201,6666_shp,1,1
621,3,t670-b183C-sl3,"To Northeast Lacey",0,6204,6665_shp,1,1
621,3,t6AD-b1840-sl3,"To Olympia Transit Center",1,6208,6666_shp,1,1
621,3,t6B6-b183E-sl3,"To Northeast Lacey",0,6206,6665_shp,1,1
621,3,t6CB-b183C-sl3,"To Olympia Transit Center",1,6204,6666_shp,1,1
621,3,t6D4-b1839-sl3,"To Northeast Lacey",0,6201,6665_shp,1,1
621,3,t711-b183E-sl3,"To Olympia Transit Center",1,6206,6666_shp,1,1
621,3,t71A-b1840-sl3,"To Northeast Lacey",0,6208,6665_shp,1,1
621,3,t72F-b1839-sl3,"To Olympia Transit Center",1,6201,6666_shp,1,1
621,3,t76C-b183D-sl3,"To Northeast Lacey",0,6205,6665_shp,1,1
621,3,t79E-b183D-sl3,"To Olympia Transit Center",1,6205,6666_shp,1,1
621,3,t7D0-b1771-sl3,"To Northeast Lacey",0,6001,6665_shp,1,1
621,3,t802-b1771-sl3,"To Olympia Transit Center",1,6001,6666_shp,1,1
621,3,t834-b19CA-sl3,"To Northeast Lacey",0,6602,6665_shp,1,1
621,3,t866-b19CA-sl3,"To Olympia Transit Center",1,6602,6666_shp,1,1
622,2,t216-b183A-sl2,"To The Meadows",0,6202,6384_shp,1,1
622,2,t229-b183A-sl2,"To Olympia Transit Center",1,6202,6619_shp,1,1
622,2,t258-b183E-sl2,"To The Meadows",0,6206,6632_shp,1,1
622,2,t25C-b183D-sl2,"To The Meadows",0,6205,6384_shp,1,1
